,Date,Start Time (ET),Visitor,Visitor Points,Home,Home Points,Box Score,Overtime,Attendance,Arena,Notes
60,"Fri, Nov 8, 2013",8:00p,Dallas Mavericks,108,Minnesota Timberwolves,116,https://www.basketball-reference.com//boxscores/201311080MIN.html,,"13,677",Target Center,
61,"Fri, Nov 8, 2013",8:00p,Los Angeles Lakers,85,New Orleans Pelicans,96,https://www.basketball-reference.com//boxscores/201311080NOP.html,,"18,209",Smoothie King Center,
62,"Fri, Nov 8, 2013",8:30p,Golden State Warriors,74,San Antonio Spurs,76,https://www.basketball-reference.com//boxscores/201311080SAS.html,,"18,581",AT&T Center,
63,"Fri, Nov 8, 2013",9:00p,Denver Nuggets,103,Phoenix Suns,114,https://www.basketball-reference.com//boxscores/201311080PHO.html,,"15,145",US Airways Center,
64,"Fri, Nov 8, 2013",10:00p,Sacramento Kings,91,Portland Trail Blazers,104,https://www.basketball-reference.com//boxscores/201311080POR.html,,"17,627",Moda Center,
65,"Sat, Nov 9, 2013",7:00p,Utah Jazz,91,Toronto Raptors,115,https://www.basketball-reference.com//boxscores/201311090TOR.html,,"17,211",Air Canada Centre,
66,"Sat, Nov 9, 2013",7:30p,Orlando Magic,94,Atlanta Hawks,104,https://www.basketball-reference.com//boxscores/201311090ATL.html,,"15,189",Philips Arena,
67,"Sat, Nov 9, 2013",7:30p,Indiana Pacers,96,Brooklyn Nets,91,https://www.basketball-reference.com//boxscores/201311090BRK.html,,"17,732",Barclays Center,
68,"Sat, Nov 9, 2013",7:30p,Philadelphia 76ers,125,Cleveland Cavaliers,127,https://www.basketball-reference.com//boxscores/201311090CLE.html,2OT,"20,562",Quicken Loans Arena,
69,"Sat, Nov 9, 2013",7:30p,Boston Celtics,111,Miami Heat,110,https://www.basketball-reference.com//boxscores/201311090MIA.html,,"19,710",AmericanAirlines Arena,
70,"Sat, Nov 9, 2013",8:00p,Los Angeles Clippers,107,Houston Rockets,94,https://www.basketball-reference.com//boxscores/201311090HOU.html,,"18,108",Toyota Center,
71,"Sat, Nov 9, 2013",8:00p,Golden State Warriors,90,Memphis Grizzlies,108,https://www.basketball-reference.com//boxscores/201311090MEM.html,,"16,989",FedEx Forum,
72,"Sat, Nov 9, 2013",8:30p,Dallas Mavericks,91,Milwaukee Bucks,83,https://www.basketball-reference.com//boxscores/201311090MIL.html,,"16,448",BMO Harris Bradley Center,
73,"Sat, Nov 9, 2013",10:00p,Portland Trail Blazers,96,Sacramento Kings,85,https://www.basketball-reference.com//boxscores/201311090SAC.html,,"15,482",Sleep Train Arena,
74,"Sun, Nov 10, 2013",12:00p,San Antonio Spurs,120,New York Knicks,89,https://www.basketball-reference.com//boxscores/201311100NYK.html,,"19,812",Madison Square Garden (IV),
75,"Sun, Nov 10, 2013",7:00p,Washington Wizards,105,Oklahoma City Thunder,106,https://www.basketball-reference.com//boxscores/201311100OKC.html,OT,"18,203",Chesapeake Energy Arena,
76,"Sun, Nov 10, 2013",8:00p,New Orleans Pelicans,94,Phoenix Suns,101,https://www.basketball-reference.com//boxscores/201311100PHO.html,,"13,154",US Airways Center,
77,"Sun, Nov 10, 2013",9:30p,Minnesota Timberwolves,113,Los Angeles Lakers,90,https://www.basketball-reference.com//boxscores/201311100LAL.html,,"18,997",STAPLES Center,
78,"Mon, Nov 11, 2013",7:00p,Atlanta Hawks,103,Charlotte Bobcats,94,https://www.basketball-reference.com//boxscores/201311110CHA.html,,"13,996",Time Warner Cable Arena,
79,"Mon, Nov 11, 2013",7:00p,Memphis Grizzlies,79,Indiana Pacers,95,https://www.basketball-reference.com//boxscores/201311110IND.html,,"13,130",Bankers Life Fieldhouse,
80,"Mon, Nov 11, 2013",7:00p,San Antonio Spurs,109,Philadelphia 76ers,85,https://www.basketball-reference.com//boxscores/201311110PHI.html,,"12,424",Wells Fargo Center,
81,"Mon, Nov 11, 2013",7:30p,Orlando Magic,105,Boston Celtics,120,https://www.basketball-reference.com//boxscores/201311110BOS.html,,"18,624",TD Garden,
82,"Mon, Nov 11, 2013",8:00p,Cleveland Cavaliers,81,Chicago Bulls,96,https://www.basketball-reference.com//boxscores/201311110CHI.html,,"21,778",United Center,
83,"Mon, Nov 11, 2013",8:00p,Toronto Raptors,104,Houston Rockets,110,https://www.basketball-reference.com//boxscores/201311110HOU.html,2OT,"18,134",Toyota Center,
84,"Mon, Nov 11, 2013",9:00p,Denver Nuggets,100,Utah Jazz,81,https://www.basketball-reference.com//boxscores/201311110UTA.html,,"16,866",EnergySolutions Arena,
85,"Mon, Nov 11, 2013",10:00p,Detroit Pistons,103,Portland Trail Blazers,109,https://www.basketball-reference.com//boxscores/201311110POR.html,,"18,834",Moda Center,
86,"Mon, Nov 11, 2013",10:30p,Minnesota Timberwolves,107,Los Angeles Clippers,109,https://www.basketball-reference.com//boxscores/201311110LAC.html,,"19,060",STAPLES Center,
87,"Tue, Nov 12, 2013",7:30p,Milwaukee Bucks,95,Miami Heat,118,https://www.basketball-reference.com//boxscores/201311120MIA.html,,"19,600",AmericanAirlines Arena,
88,"Tue, Nov 12, 2013",8:30p,Washington Wizards,95,Dallas Mavericks,105,https://www.basketball-reference.com//boxscores/201311120DAL.html,,"19,627",American Airlines Center,
89,"Tue, Nov 12, 2013",10:30p,Detroit Pistons,95,Golden State Warriors,113,https://www.basketball-reference.com//boxscores/201311120GSW.html,,"19,596",Oracle Arena,
90,"Tue, Nov 12, 2013",10:30p,New Orleans Pelicans,95,Los Angeles Lakers,116,https://www.basketball-reference.com//boxscores/201311120LAL.html,,"18,426",STAPLES Center,
91,"Wed, Nov 13, 2013",7:00p,Milwaukee Bucks,91,Orlando Magic,94,https://www.basketball-reference.com//boxscores/201311130ORL.html,,"13,588",Amway Center,
92,"Wed, Nov 13, 2013",7:00p,Houston Rockets,117,Philadelphia 76ers,123,https://www.basketball-reference.com//boxscores/201311130PHI.html,OT,"11,671",Wells Fargo Center,
93,"Wed, Nov 13, 2013",7:30p,Charlotte Bobcats,89,Boston Celtics,83,https://www.basketball-reference.com//boxscores/201311130BOS.html,,"17,032",TD Garden,
94,"Wed, Nov 13, 2013",8:00p,New York Knicks,95,Atlanta Hawks,91,https://www.basketball-reference.com//boxscores/201311130ATL.html,,"15,057",Philips Arena,
95,"Wed, Nov 13, 2013",8:00p,Toronto Raptors,103,Memphis Grizzlies,87,https://www.basketball-reference.com//boxscores/201311130MEM.html,,"15,971",FedEx Forum,
96,"Wed, Nov 13, 2013",8:00p,Cleveland Cavaliers,95,Minnesota Timberwolves,124,https://www.basketball-reference.com//boxscores/201311130MIN.html,,"14,978",Target Center,
97,"Wed, Nov 13, 2013",8:30p,Washington Wizards,79,San Antonio Spurs,92,https://www.basketball-reference.com//boxscores/201311130SAS.html,,"18,581",AT&T Center,
98,"Wed, Nov 13, 2013",9:00p,Los Angeles Lakers,99,Denver Nuggets,111,https://www.basketball-reference.com//boxscores/201311130DEN.html,,"17,824",Pepsi Center,
99,"Wed, Nov 13, 2013",9:00p,New Orleans Pelicans,105,Utah Jazz,111,https://www.basketball-reference.com//boxscores/201311130UTA.html,,"16,717",EnergySolutions Arena,
100,"Wed, Nov 13, 2013",10:00p,Phoenix Suns,89,Portland Trail Blazers,90,https://www.basketball-reference.com//boxscores/201311130POR.html,,"19,537",Moda Center,
101,"Wed, Nov 13, 2013",10:00p,Brooklyn Nets,86,Sacramento Kings,107,https://www.basketball-reference.com//boxscores/201311130SAC.html,,"15,122",Sleep Train Arena,
102,"Wed, Nov 13, 2013",10:30p,Oklahoma City Thunder,103,Los Angeles Clippers,111,https://www.basketball-reference.com//boxscores/201311130LAC.html,,"19,273",STAPLES Center,
103,"Thu, Nov 14, 2013",8:00p,Houston Rockets,109,New York Knicks,106,https://www.basketball-reference.com//boxscores/201311140NYK.html,,"19,812",Madison Square Garden (IV),
104,"Thu, Nov 14, 2013",10:30p,Oklahoma City Thunder,115,Golden State Warriors,116,https://www.basketball-reference.com//boxscores/201311140GSW.html,,"19,596",Oracle Arena,
105,"Fri, Nov 15, 2013",7:00p,Milwaukee Bucks,77,Indiana Pacers,104,https://www.basketball-reference.com//boxscores/201311150IND.html,,"16,202",Bankers Life Fieldhouse,
106,"Fri, Nov 15, 2013",7:00p,Chicago Bulls,96,Toronto Raptors,80,https://www.basketball-reference.com//boxscores/201311150TOR.html,,"19,800",Air Canada Centre,
107,"Fri, Nov 15, 2013",7:30p,Philadelphia 76ers,103,Atlanta Hawks,113,https://www.basketball-reference.com//boxscores/201311150ATL.html,,"12,070",Philips Arena,
108,"Fri, Nov 15, 2013",7:30p,Portland Trail Blazers,109,Boston Celtics,96,https://www.basketball-reference.com//boxscores/201311150BOS.html,,"18,624",TD Garden,
109,"Fri, Nov 15, 2013",7:30p,Charlotte Bobcats,86,Cleveland Cavaliers,80,https://www.basketball-reference.com//boxscores/201311150CLE.html,,"18,679",Quicken Loans Arena,
110,"Fri, Nov 15, 2013",7:30p,Dallas Mavericks,104,Miami Heat,110,https://www.basketball-reference.com//boxscores/201311150MIA.html,,"19,772",AmericanAirlines Arena,
111,"Fri, Nov 15, 2013",8:00p,Minnesota Timberwolves,113,Denver Nuggets,117,https://www.basketball-reference.com//boxscores/201311150DEN.html,,"17,142",Pepsi Center,
112,"Fri, Nov 15, 2013",9:00p,Brooklyn Nets,100,Phoenix Suns,98,https://www.basketball-reference.com//boxscores/201311150PHO.html,OT,"15,984",US Airways Center,
113,"Fri, Nov 15, 2013",9:00p,San Antonio Spurs,91,Utah Jazz,82,https://www.basketball-reference.com//boxscores/201311150UTA.html,,"17,530",EnergySolutions Arena,
114,"Fri, Nov 15, 2013",10:30p,Memphis Grizzlies,89,Los Angeles Lakers,86,https://www.basketball-reference.com//boxscores/201311150LAL.html,,"18,997",STAPLES Center,
115,"Fri, Nov 15, 2013",10:30p,Detroit Pistons,97,Sacramento Kings,90,https://www.basketball-reference.com//boxscores/201311150SAC.html,,"17,317",Sleep Train Arena,
116,"Sat, Nov 16, 2013",7:00p,Miami Heat,97,Charlotte Bobcats,81,https://www.basketball-reference.com//boxscores/201311160CHA.html,,"19,084",Time Warner Cable Arena,
117,"Sat, Nov 16, 2013",7:00p,Dallas Mavericks,108,Orlando Magic,100,https://www.basketball-reference.com//boxscores/201311160ORL.html,,"15,039",Amway Center,
118,"Sat, Nov 16, 2013",7:00p,Cleveland Cavaliers,103,Washington Wizards,96,https://www.basketball-reference.com//boxscores/201311160WAS.html,OT,"18,038",Verizon Center,
119,"Sat, Nov 16, 2013",7:30p,Atlanta Hawks,110,New York Knicks,90,https://www.basketball-reference.com//boxscores/201311160NYK.html,,"19,812",Madison Square Garden (IV),
120,"Sat, Nov 16, 2013",8:00p,Indiana Pacers,94,Chicago Bulls,110,https://www.basketball-reference.com//boxscores/201311160CHI.html,,"22,158",United Center,
121,"Sat, Nov 16, 2013",8:00p,Denver Nuggets,111,Houston Rockets,122,https://www.basketball-reference.com//boxscores/201311160HOU.html,,"18,147",Toyota Center,
122,"Sat, Nov 16, 2013",8:00p,Boston Celtics,88,Minnesota Timberwolves,106,https://www.basketball-reference.com//boxscores/201311160MIN.html,,"15,111",Target Center,
123,"Sat, Nov 16, 2013",8:00p,Philadelphia 76ers,98,New Orleans Pelicans,135,https://www.basketball-reference.com//boxscores/201311160NOP.html,,"16,659",Smoothie King Center,
124,"Sat, Nov 16, 2013",8:30p,Oklahoma City Thunder,92,Milwaukee Bucks,79,https://www.basketball-reference.com//boxscores/201311160MIL.html,,"15,984",BMO Harris Bradley Center,
125,"Sat, Nov 16, 2013",10:30p,Utah Jazz,88,Golden State Warriors,102,https://www.basketball-reference.com//boxscores/201311160GSW.html,,"19,596",Oracle Arena,
126,"Sat, Nov 16, 2013",10:30p,Brooklyn Nets,103,Los Angeles Clippers,110,https://www.basketball-reference.com//boxscores/201311160LAC.html,,"19,349",STAPLES Center,
127,"Sun, Nov 17, 2013",1:00p,Portland Trail Blazers,118,Toronto Raptors,110,https://www.basketball-reference.com//boxscores/201311170TOR.html,OT,"17,945",Air Canada Centre,
128,"Sun, Nov 17, 2013",6:00p,Memphis Grizzlies,97,Sacramento Kings,86,https://www.basketball-reference.com//boxscores/201311170SAC.html,,"15,630",Sleep Train Arena,
129,"Sun, Nov 17, 2013",9:30p,Detroit Pistons,99,Los Angeles Lakers,114,https://www.basketball-reference.com//boxscores/201311170LAL.html,,"18,997",STAPLES Center,
130,"Mon, Nov 18, 2013",7:30p,Portland Trail Blazers,108,Brooklyn Nets,98,https://www.basketball-reference.com//boxscores/201311180BRK.html,,"17,732",Barclays Center,
131,"Mon, Nov 18, 2013",8:00p,Charlotte Bobcats,81,Chicago Bulls,86,https://www.basketball-reference.com//boxscores/201311180CHI.html,,"21,628",United Center,
132,"Mon, Nov 18, 2013",8:00p,Denver Nuggets,113,Oklahoma City Thunder,115,https://www.basketball-reference.com//boxscores/201311180OKC.html,,"18,203",Chesapeake Energy Arena,
133,"Mon, Nov 18, 2013",8:30p,Philadelphia 76ers,94,Dallas Mavericks,97,https://www.basketball-reference.com//boxscores/201311180DAL.html,,"19,790",American Airlines Center,
134,"Mon, Nov 18, 2013",9:00p,Golden State Warriors,98,Utah Jazz,87,https://www.basketball-reference.com//boxscores/201311180UTA.html,,"16,051",EnergySolutions Arena,
135,"Mon, Nov 18, 2013",10:30p,Memphis Grizzlies,106,Los Angeles Clippers,102,https://www.basketball-reference.com//boxscores/201311180LAC.html,,"19,060",STAPLES Center,
136,"Tue, Nov 19, 2013",7:00p,Minnesota Timberwolves,100,Washington Wizards,104,https://www.basketball-reference.com//boxscores/201311190WAS.html,,"14,804",Verizon Center,
137,"Tue, Nov 19, 2013",7:30p,New York Knicks,86,Detroit Pistons,92,https://www.basketball-reference.com//boxscores/201311190DET.html,,"13,213",The Palace of Auburn Hills,
138,"Tue, Nov 19, 2013",7:30p,Atlanta Hawks,88,Miami Heat,104,https://www.basketball-reference.com//boxscores/201311190MIA.html,,"19,600",AmericanAirlines Arena,
139,"Tue, Nov 19, 2013",8:00p,Boston Celtics,85,Houston Rockets,109,https://www.basketball-reference.com//boxscores/201311190HOU.html,,"18,232",Toyota Center,
140,"Tue, Nov 19, 2013",10:00p,Phoenix Suns,104,Sacramento Kings,107,https://www.basketball-reference.com//boxscores/201311190SAC.html,,"14,626",Sleep Train Arena,
141,"Wed, Nov 20, 2013",7:00p,Brooklyn Nets,91,Charlotte Bobcats,95,https://www.basketball-reference.com//boxscores/201311200CHA.html,,"13,843",Time Warner Cable Arena,
142,"Wed, Nov 20, 2013",7:00p,Washington Wizards,98,Cleveland Cavaliers,91,https://www.basketball-reference.com//boxscores/201311200CLE.html,,"16,189",Quicken Loans Arena,
143,"Wed, Nov 20, 2013",7:00p,Indiana Pacers,103,New York Knicks,96,https://www.basketball-reference.com//boxscores/201311200NYK.html,OT,"19,812",Madison Square Garden (IV),
144,"Wed, Nov 20, 2013",7:00p,Miami Heat,120,Orlando Magic,92,https://www.basketball-reference.com//boxscores/201311200ORL.html,,"17,256",Amway Center,
145,"Wed, Nov 20, 2013",7:00p,Toronto Raptors,108,Philadelphia 76ers,98,https://www.basketball-reference.com//boxscores/201311200PHI.html,,"10,787",Wells Fargo Center,
146,"Wed, Nov 20, 2013",7:30p,Detroit Pistons,85,Atlanta Hawks,93,https://www.basketball-reference.com//boxscores/201311200ATL.html,,"13,167",Philips Arena,
147,"Wed, Nov 20, 2013",8:00p,Portland Trail Blazers,91,Milwaukee Bucks,82,https://www.basketball-reference.com//boxscores/201311200MIL.html,,"11,789",BMO Harris Bradley Center,
148,"Wed, Nov 20, 2013",8:00p,Los Angeles Clippers,102,Minnesota Timberwolves,98,https://www.basketball-reference.com//boxscores/201311200MIN.html,,"13,101",Target Center,
149,"Wed, Nov 20, 2013",8:00p,Utah Jazz,98,New Orleans Pelicans,105,https://www.basketball-reference.com//boxscores/201311200NOP.html,,"13,203",Smoothie King Center,
150,"Wed, Nov 20, 2013",8:30p,Boston Celtics,93,San Antonio Spurs,104,https://www.basketball-reference.com//boxscores/201311200SAS.html,,"18,581",AT&T Center,
151,"Wed, Nov 20, 2013",9:00p,Sacramento Kings,113,Phoenix Suns,106,https://www.basketball-reference.com//boxscores/201311200PHO.html,,"12,705",US Airways Center,
152,"Wed, Nov 20, 2013",9:30p,Houston Rockets,120,Dallas Mavericks,123,https://www.basketball-reference.com//boxscores/201311200DAL.html,,"20,045",American Airlines Center,
153,"Wed, Nov 20, 2013",10:30p,Memphis Grizzlies,88,Golden State Warriors,81,https://www.basketball-reference.com//boxscores/201311200GSW.html,OT,"19,596",Oracle Arena,
154,"Thu, Nov 21, 2013",8:00p,Los Angeles Clippers,91,Oklahoma City Thunder,105,https://www.basketball-reference.com//boxscores/201311210OKC.html,,"18,203",Chesapeake Energy Arena,
155,"Thu, Nov 21, 2013",10:30p,Chicago Bulls,87,Denver Nuggets,97,https://www.basketball-reference.com//boxscores/201311210DEN.html,,"18,423",Pepsi Center,
156,"Fri, Nov 22, 2013",7:00p,Phoenix Suns,98,Charlotte Bobcats,91,https://www.basketball-reference.com//boxscores/201311220CHA.html,,"14,916",Time Warner Cable Arena,
157,"Fri, Nov 22, 2013",7:00p,Milwaukee Bucks,107,Philadelphia 76ers,115,https://www.basketball-reference.com//boxscores/201311220PHI.html,OT,"13,588",Wells Fargo Center,
158,"Fri, Nov 22, 2013",7:00p,Washington Wizards,88,Toronto Raptors,96,https://www.basketball-reference.com//boxscores/201311220TOR.html,,"18,671",Air Canada Centre,
159,"Fri, Nov 22, 2013",7:30p,Indiana Pacers,97,Boston Celtics,82,https://www.basketball-reference.com//boxscores/201311220BOS.html,,"18,624",TD Garden,
160,"Fri, Nov 22, 2013",7:30p,Atlanta Hawks,96,Detroit Pistons,89,https://www.basketball-reference.com//boxscores/201311220DET.html,,"13,467",The Palace of Auburn Hills,
161,"Fri, Nov 22, 2013",8:00p,San Antonio Spurs,102,Memphis Grizzlies,86,https://www.basketball-reference.com//boxscores/201311220MEM.html,,"17,109",FedEx Forum,
162,"Fri, Nov 22, 2013",8:00p,Brooklyn Nets,81,Minnesota Timberwolves,111,https://www.basketball-reference.com//boxscores/201311220MIN.html,,"15,551",Target Center,
163,"Fri, Nov 22, 2013",8:00p,Cleveland Cavaliers,100,New Orleans Pelicans,104,https://www.basketball-reference.com//boxscores/201311220NOP.html,,"15,186",Smoothie King Center,
164,"Fri, Nov 22, 2013",8:30p,Utah Jazz,93,Dallas Mavericks,103,https://www.basketball-reference.com//boxscores/201311220DAL.html,,"19,781",American Airlines Center,
165,"Fri, Nov 22, 2013",10:00p,Chicago Bulls,95,Portland Trail Blazers,98,https://www.basketball-reference.com//boxscores/201311220POR.html,,"20,618",Moda Center,
166,"Fri, Nov 22, 2013",10:30p,Golden State Warriors,95,Los Angeles Lakers,102,https://www.basketball-reference.com//boxscores/201311220LAL.html,,"18,997",STAPLES Center,
167,"Sat, Nov 23, 2013",3:30p,Sacramento Kings,102,Los Angeles Clippers,103,https://www.basketball-reference.com//boxscores/201311230LAC.html,,"19,060",STAPLES Center,
168,"Sat, Nov 23, 2013",7:00p,Philadelphia 76ers,98,Indiana Pacers,106,https://www.basketball-reference.com//boxscores/201311230IND.html,,"18,165",Bankers Life Fieldhouse,
169,"Sat, Nov 23, 2013",7:00p,New York Knicks,89,Washington Wizards,98,https://www.basketball-reference.com//boxscores/201311230WAS.html,,"18,089",Verizon Center,
170,"Sat, Nov 23, 2013",7:30p,Boston Celtics,94,Atlanta Hawks,87,https://www.basketball-reference.com//boxscores/201311230ATL.html,,"15,189",Philips Arena,
171,"Sat, Nov 23, 2013",7:30p,Orlando Magic,99,Miami Heat,101,https://www.basketball-reference.com//boxscores/201311230MIA.html,,"19,647",AmericanAirlines Arena,
172,"Sat, Nov 23, 2013",8:00p,Minnesota Timberwolves,101,Houston Rockets,112,https://www.basketball-reference.com//boxscores/201311230HOU.html,,"18,196",Toyota Center,
173,"Sat, Nov 23, 2013",8:30p,Charlotte Bobcats,96,Milwaukee Bucks,72,https://www.basketball-reference.com//boxscores/201311230MIL.html,,"14,871",BMO Harris Bradley Center,
