Date,Start Time (ET),Visitor,Visitor Points,Home,Home Points,Box Score,Overtime,Attendance,Arena,Notes
2019-12-19,10:30p,Houston Rockets,122,Los Angeles Clippers,117,https://www.basketball-reference.com//boxscores/201912190LAC.html,,"19,068",STAPLES Center,
2019-12-20,7:00p,Memphis Grizzlies,107,Cleveland Cavaliers,114,https://www.basketball-reference.com//boxscores/201912200CLE.html,,"19,432",Rocket Mortgage Fieldhouse,
2019-12-20,7:00p,Sacramento Kings,105,Indiana Pacers,119,https://www.basketball-reference.com//boxscores/201912200IND.html,,"14,649",Bankers Life Fieldhouse,
2019-12-20,7:30p,Detroit Pistons,93,Boston Celtics,114,https://www.basketball-reference.com//boxscores/201912200BOS.html,,"19,156",TD Garden,
2019-12-20,7:30p,Washington Wizards,118,Toronto Raptors,122,https://www.basketball-reference.com//boxscores/201912200TOR.html,,"19,800",Scotiabank Arena,
2019-12-20,8:00p,New York Knicks,114,Miami Heat,129,https://www.basketball-reference.com//boxscores/201912200MIA.html,,"19,704",AmericanAirlines Arena,
2019-12-20,8:00p,Phoenix Suns,108,Oklahoma City Thunder,126,https://www.basketball-reference.com//boxscores/201912200OKC.html,,"18,203",Chesapeake Energy Arena,
2019-12-20,8:00p,Dallas Mavericks,117,Philadelphia 76ers,98,https://www.basketball-reference.com//boxscores/201912200PHI.html,,"20,778",Wells Fargo Center,
2019-12-20,9:00p,Minnesota Timberwolves,100,Denver Nuggets,109,https://www.basketball-reference.com//boxscores/201912200DEN.html,,"19,520",Pepsi Center,
2019-12-20,10:00p,Orlando Magic,103,Portland Trail Blazers,118,https://www.basketball-reference.com//boxscores/201912200POR.html,,"19,393",Moda Center,
2019-12-20,10:30p,New Orleans Pelicans,102,Golden State Warriors,106,https://www.basketball-reference.com//boxscores/201912200GSW.html,,"18,064",Chase Center,
2019-12-21,5:00p,Utah Jazz,114,Charlotte Hornets,107,https://www.basketball-reference.com//boxscores/201912210CHO.html,,"16,187",Spectrum Center,
2019-12-21,6:00p,Atlanta Hawks,112,Brooklyn Nets,122,https://www.basketball-reference.com//boxscores/201912210BRK.html,,"16,496",Barclays Center,
2019-12-21,7:00p,Chicago Bulls,119,Detroit Pistons,107,https://www.basketball-reference.com//boxscores/201912210DET.html,,"15,948",Little Caesars Arena,
2019-12-21,7:00p,Washington Wizards,108,Philadelphia 76ers,125,https://www.basketball-reference.com//boxscores/201912210PHI.html,,"20,529",Wells Fargo Center,
2019-12-21,7:30p,Milwaukee Bucks,123,New York Knicks,102,https://www.basketball-reference.com//boxscores/201912210NYK.html,,"18,124",Madison Square Garden (IV),
2019-12-21,8:00p,Sacramento Kings,115,Memphis Grizzlies,119,https://www.basketball-reference.com//boxscores/201912210MEM.html,,"15,603",FedEx Forum,
2019-12-21,8:30p,Los Angeles Clippers,134,San Antonio Spurs,109,https://www.basketball-reference.com//boxscores/201912210SAS.html,,"18,354",AT&T Center,
2019-12-21,9:00p,Houston Rockets,139,Phoenix Suns,125,https://www.basketball-reference.com//boxscores/201912210PHO.html,,"16,061",Talking Stick Resort Arena,
2019-12-21,10:00p,Minnesota Timberwolves,106,Portland Trail Blazers,113,https://www.basketball-reference.com//boxscores/201912210POR.html,,"19,393",Moda Center,
2019-12-22,3:30p,Dallas Mavericks,107,Toronto Raptors,110,https://www.basketball-reference.com//boxscores/201912220TOR.html,,"19,800",Scotiabank Arena,
2019-12-22,6:00p,Charlotte Hornets,93,Boston Celtics,119,https://www.basketball-reference.com//boxscores/201912220BOS.html,,"19,156",TD Garden,
2019-12-22,7:00p,Indiana Pacers,89,Milwaukee Bucks,117,https://www.basketball-reference.com//boxscores/201912220MIL.html,,"18,029",Fiserv Forum,
2019-12-22,7:00p,Los Angeles Clippers,112,Oklahoma City Thunder,118,https://www.basketball-reference.com//boxscores/201912220OKC.html,,"18,203",Chesapeake Energy Arena,
2019-12-22,9:30p,Denver Nuggets,128,Los Angeles Lakers,104,https://www.basketball-reference.com//boxscores/201912220LAL.html,,"18,997",STAPLES Center,
2019-12-23,7:00p,Atlanta Hawks,118,Cleveland Cavaliers,121,https://www.basketball-reference.com//boxscores/201912230CLE.html,,"18,007",Rocket Mortgage Fieldhouse,
2019-12-23,7:00p,Philadelphia 76ers,125,Detroit Pistons,109,https://www.basketball-reference.com//boxscores/201912230DET.html,,"16,476",Little Caesars Arena,
2019-12-23,7:00p,Toronto Raptors,115,Indiana Pacers,120,https://www.basketball-reference.com//boxscores/201912230IND.html,OT,"17,164",Bankers Life Fieldhouse,
2019-12-23,7:00p,Washington Wizards,121,New York Knicks,115,https://www.basketball-reference.com//boxscores/201912230NYK.html,,"19,413",Madison Square Garden (IV),
2019-12-23,7:00p,Chicago Bulls,95,Orlando Magic,103,https://www.basketball-reference.com//boxscores/201912230ORL.html,,"18,846",Amway Center,
2019-12-23,7:30p,Utah Jazz,104,Miami Heat,107,https://www.basketball-reference.com//boxscores/201912230MIA.html,,"19,890",AmericanAirlines Arena,
2019-12-23,8:00p,San Antonio Spurs,145,Memphis Grizzlies,115,https://www.basketball-reference.com//boxscores/201912230MEM.html,,"16,776",FedEx Forum,
2019-12-23,9:00p,Denver Nuggets,113,Phoenix Suns,111,https://www.basketball-reference.com//boxscores/201912230PHO.html,,"16,041",Talking Stick Resort Arena,
2019-12-23,10:00p,New Orleans Pelicans,102,Portland Trail Blazers,94,https://www.basketball-reference.com//boxscores/201912230POR.html,,"19,499",Moda Center,
2019-12-23,10:00p,Houston Rockets,113,Sacramento Kings,104,https://www.basketball-reference.com//boxscores/201912230SAC.html,,"17,583",Golden 1 Center,
2019-12-23,10:30p,Minnesota Timberwolves,104,Golden State Warriors,113,https://www.basketball-reference.com//boxscores/201912230GSW.html,,"18,064",Chase Center,
2019-12-25,12:00p,Boston Celtics,118,Toronto Raptors,102,https://www.basketball-reference.com//boxscores/201912250TOR.html,,"19,800",Scotiabank Arena,
2019-12-25,2:30p,Milwaukee Bucks,109,Philadelphia 76ers,121,https://www.basketball-reference.com//boxscores/201912250PHI.html,,"21,028",Wells Fargo Center,
2019-12-25,5:00p,Houston Rockets,104,Golden State Warriors,116,https://www.basketball-reference.com//boxscores/201912250GSW.html,,"18,064",Chase Center,
2019-12-25,8:00p,Los Angeles Clippers,111,Los Angeles Lakers,106,https://www.basketball-reference.com//boxscores/201912250LAL.html,,"18,997",STAPLES Center,
2019-12-25,10:30p,New Orleans Pelicans,112,Denver Nuggets,100,https://www.basketball-reference.com//boxscores/201912250DEN.html,,"19,520",Pepsi Center,
2019-12-26,7:00p,Washington Wizards,102,Detroit Pistons,132,https://www.basketball-reference.com//boxscores/201912260DET.html,,"17,188",Little Caesars Arena,
2019-12-26,7:30p,New York Knicks,94,Brooklyn Nets,82,https://www.basketball-reference.com//boxscores/201912260BRK.html,,"17,732",Barclays Center,
2019-12-26,8:00p,San Antonio Spurs,98,Dallas Mavericks,102,https://www.basketball-reference.com//boxscores/201912260DAL.html,,"20,427",American Airlines Center,
2019-12-26,8:00p,Memphis Grizzlies,110,Oklahoma City Thunder,97,https://www.basketball-reference.com//boxscores/201912260OKC.html,,"18,203",Chesapeake Energy Arena,
2019-12-26,10:00p,Minnesota Timberwolves,105,Sacramento Kings,104,https://www.basketball-reference.com//boxscores/201912260SAC.html,2OT,"17,583",Golden 1 Center,
2019-12-26,10:30p,Portland Trail Blazers,115,Utah Jazz,121,https://www.basketball-reference.com//boxscores/201912260UTA.html,,"18,306",Vivint Smart Home Arena,
2019-12-27,4:00p,Cleveland Cavaliers,117,Boston Celtics,129,https://www.basketball-reference.com//boxscores/201912270BOS.html,,"19,156",TD Garden,
2019-12-27,7:00p,Oklahoma City Thunder,104,Charlotte Hornets,102,https://www.basketball-reference.com//boxscores/201912270CHO.html,OT,"18,418",Spectrum Center,
2019-12-27,7:00p,Philadelphia 76ers,97,Orlando Magic,98,https://www.basketball-reference.com//boxscores/201912270ORL.html,,"17,311",Amway Center,
2019-12-27,7:30p,Milwaukee Bucks,112,Atlanta Hawks,86,https://www.basketball-reference.com//boxscores/201912270ATL.html,,"17,358",State Farm Arena,
2019-12-27,8:00p,Indiana Pacers,112,Miami Heat,113,https://www.basketball-reference.com//boxscores/201912270MIA.html,,"19,767",AmericanAirlines Arena,
2019-12-27,10:30p,Phoenix Suns,96,Golden State Warriors,105,https://www.basketball-reference.com//boxscores/201912270GSW.html,,"18,064",Chase Center,
2019-12-28,5:00p,Memphis Grizzlies,110,Denver Nuggets,119,https://www.basketball-reference.com//boxscores/201912280DEN.html,,"19,697",Pepsi Center,
2019-12-28,7:00p,Toronto Raptors,113,Boston Celtics,97,https://www.basketball-reference.com//boxscores/201912280BOS.html,,"19,156",TD Garden,
2019-12-28,7:00p,Indiana Pacers,98,New Orleans Pelicans,120,https://www.basketball-reference.com//boxscores/201912280NOP.html,,"15,391",Smoothie King Center,
2019-12-28,8:00p,Atlanta Hawks,81,Chicago Bulls,116,https://www.basketball-reference.com//boxscores/201912280CHI.html,,"21,496",United Center,
2019-12-28,8:00p,Brooklyn Nets,98,Houston Rockets,108,https://www.basketball-reference.com//boxscores/201912280HOU.html,,"18,306",Toyota Center,
2019-12-28,8:00p,Philadelphia 76ers,116,Miami Heat,117,https://www.basketball-reference.com//boxscores/201912280MIA.html,OT,"19,865",AmericanAirlines Arena,
2019-12-28,8:00p,Cleveland Cavaliers,94,Minnesota Timberwolves,88,https://www.basketball-reference.com//boxscores/201912280MIN.html,,"15,411",Target Center,
2019-12-28,8:00p,New York Knicks,107,Washington Wizards,100,https://www.basketball-reference.com//boxscores/201912280WAS.html,,"19,033",Capital One Arena,
2019-12-28,8:30p,Dallas Mavericks,141,Golden State Warriors,121,https://www.basketball-reference.com//boxscores/201912280GSW.html,,"18,064",Chase Center,
2019-12-28,8:30p,Orlando Magic,100,Milwaukee Bucks,111,https://www.basketball-reference.com//boxscores/201912280MIL.html,,"17,920",Fiserv Forum,
2019-12-28,8:30p,Detroit Pistons,109,San Antonio Spurs,136,https://www.basketball-reference.com//boxscores/201912280SAS.html,,"18,524",AT&T Center,
2019-12-28,9:00p,Phoenix Suns,112,Sacramento Kings,110,https://www.basketball-reference.com//boxscores/201912280SAC.html,,"17,583",Golden 1 Center,
2019-12-28,10:00p,Los Angeles Lakers,128,Portland Trail Blazers,120,https://www.basketball-reference.com//boxscores/201912280POR.html,,"19,960",Moda Center,
2019-12-28,10:30p,Utah Jazz,120,Los Angeles Clippers,107,https://www.basketball-reference.com//boxscores/201912280LAC.html,,"19,068",STAPLES Center,
2019-12-29,6:00p,Oklahoma City Thunder,98,Toronto Raptors,97,https://www.basketball-reference.com//boxscores/201912290TOR.html,,"19,800",Scotiabank Arena,
2019-12-29,8:00p,Sacramento Kings,115,Denver Nuggets,120,https://www.basketball-reference.com//boxscores/201912290DEN.html,,"19,520",Pepsi Center,
2019-12-29,8:00p,Charlotte Hornets,104,Memphis Grizzlies,117,https://www.basketball-reference.com//boxscores/201912290MEM.html,,"16,842",FedEx Forum,
2019-12-29,8:00p,Houston Rockets,112,New Orleans Pelicans,127,https://www.basketball-reference.com//boxscores/201912290NOP.html,,"17,712",Smoothie King Center,
2019-12-29,9:30p,Dallas Mavericks,95,Los Angeles Lakers,108,https://www.basketball-reference.com//boxscores/201912290LAL.html,,"18,997",STAPLES Center,
2019-12-30,7:00p,Atlanta Hawks,101,Orlando Magic,93,https://www.basketball-reference.com//boxscores/201912300ORL.html,,"17,784",Amway Center,
2019-12-30,7:00p,Miami Heat,105,Washington Wizards,123,https://www.basketball-reference.com//boxscores/201912300WAS.html,,"20,476",Capital One Arena,
2019-12-30,8:00p,Milwaukee Bucks,123,Chicago Bulls,102,https://www.basketball-reference.com//boxscores/201912300CHI.html,,"21,954",United Center,
2019-12-30,8:00p,Brooklyn Nets,115,Minnesota Timberwolves,122,https://www.basketball-reference.com//boxscores/201912300MIN.html,OT,"15,824",Target Center,
2019-12-30,9:00p,Detroit Pistons,81,Utah Jazz,104,https://www.basketball-reference.com//boxscores/201912300UTA.html,,"18,306",Vivint Smart Home Arena,
2019-12-30,10:00p,Phoenix Suns,122,Portland Trail Blazers,116,https://www.basketball-reference.com//boxscores/201912300POR.html,,"19,896",Moda Center,
2019-12-31,3:00p,Boston Celtics,109,Charlotte Hornets,92,https://www.basketball-reference.com//boxscores/201912310CHO.html,,"19,216",Spectrum Center,
2019-12-31,3:00p,Philadelphia 76ers,97,Indiana Pacers,115,https://www.basketball-reference.com//boxscores/201912310IND.html,,"17,923",Bankers Life Fieldhouse,
2019-12-31,5:00p,Los Angeles Clippers,105,Sacramento Kings,87,https://www.basketball-reference.com//boxscores/201912310SAC.html,,"16,231",Golden 1 Center,
2019-12-31,7:00p,Denver Nuggets,104,Houston Rockets,130,https://www.basketball-reference.com//boxscores/201912310HOU.html,,"18,055",Toyota Center,
2019-12-31,7:00p,Golden State Warriors,113,San Antonio Spurs,117,https://www.basketball-reference.com//boxscores/201912310SAS.html,OT,"18,354",AT&T Center,
2019-12-31,7:00p,Cleveland Cavaliers,97,Toronto Raptors,117,https://www.basketball-reference.com//boxscores/201912310TOR.html,,"19,800",Scotiabank Arena,
2019-12-31,8:00p,Dallas Mavericks,101,Oklahoma City Thunder,106,https://www.basketball-reference.com//boxscores/201912310OKC.html,,"18,203",Chesapeake Energy Arena,
2020-01-01,6:00p,Orlando Magic,122,Washington Wizards,101,https://www.basketball-reference.com//boxscores/202001010WAS.html,,"14,921",Capital One Arena,
2020-01-01,7:30p,Portland Trail Blazers,93,New York Knicks,117,https://www.basketball-reference.com//boxscores/202001010NYK.html,,"19,812",Madison Square Garden (IV),
2020-01-01,8:00p,Minnesota Timberwolves,104,Milwaukee Bucks,106,https://www.basketball-reference.com//boxscores/202001010MIL.html,,"17,819",Fiserv Forum,
2020-01-01,10:30p,Phoenix Suns,107,Los Angeles Lakers,117,https://www.basketball-reference.com//boxscores/202001010LAL.html,,"18,997",STAPLES Center,
2020-01-02,7:00p,Charlotte Hornets,109,Cleveland Cavaliers,106,https://www.basketball-reference.com//boxscores/202001020CLE.html,,"17,859",Rocket Mortgage Fieldhouse,
2020-01-02,7:00p,Denver Nuggets,124,Indiana Pacers,116,https://www.basketball-reference.com//boxscores/202001020IND.html,,"16,688",Bankers Life Fieldhouse,
2020-01-02,7:30p,Toronto Raptors,76,Miami Heat,84,https://www.basketball-reference.com//boxscores/202001020MIA.html,,"19,939",AmericanAirlines Arena,
2020-01-02,8:00p,Utah Jazz,102,Chicago Bulls,98,https://www.basketball-reference.com//boxscores/202001020CHI.html,,"19,398",United Center,
2020-01-02,8:00p,Golden State Warriors,84,Minnesota Timberwolves,99,https://www.basketball-reference.com//boxscores/202001020MIN.html,,"15,477",Target Center,
2020-01-02,8:30p,Brooklyn Nets,111,Dallas Mavericks,123,https://www.basketball-reference.com//boxscores/202001020DAL.html,,"20,289",American Airlines Center,
2020-01-02,8:30p,Oklahoma City Thunder,109,San Antonio Spurs,103,https://www.basketball-reference.com//boxscores/202001020SAS.html,,"18,354",AT&T Center,
2020-01-02,10:00p,Memphis Grizzlies,123,Sacramento Kings,128,https://www.basketball-reference.com//boxscores/202001020SAC.html,,"17,351",Golden 1 Center,
2020-01-02,10:30p,Detroit Pistons,112,Los Angeles Clippers,126,https://www.basketball-reference.com//boxscores/202001020LAC.html,,"19,068",STAPLES Center,
2020-01-03,7:00p,Atlanta Hawks,106,Boston Celtics,109,https://www.basketball-reference.com//boxscores/202001030BOS.html,,"19,156",TD Garden,
2020-01-03,7:00p,Miami Heat,85,Orlando Magic,105,https://www.basketball-reference.com//boxscores/202001030ORL.html,,"17,198",Amway Center,
2020-01-03,7:00p,Portland Trail Blazers,122,Washington Wizards,103,https://www.basketball-reference.com//boxscores/202001030WAS.html,,"17,945",Capital One Arena,
2020-01-03,8:00p,Philadelphia 76ers,108,Houston Rockets,118,https://www.basketball-reference.com//boxscores/202001030HOU.html,,"18,055",Toyota Center,
2020-01-03,9:00p,New York Knicks,112,Phoenix Suns,120,https://www.basketball-reference.com//boxscores/202001030PHO.html,,"18,055",Talking Stick Resort Arena,
2020-01-03,10:30p,New Orleans Pelicans,113,Los Angeles Lakers,123,https://www.basketball-reference.com//boxscores/202001030LAL.html,,"18,997",STAPLES Center,
2020-01-04,3:30p,Memphis Grizzlies,140,Los Angeles Clippers,114,https://www.basketball-reference.com//boxscores/202001040LAC.html,,"19,068",STAPLES Center,
2020-01-04,6:00p,Toronto Raptors,121,Brooklyn Nets,102,https://www.basketball-reference.com//boxscores/202001040BRK.html,,"17,732",Barclays Center,
2020-01-04,7:00p,Utah Jazz,109,Orlando Magic,96,https://www.basketball-reference.com//boxscores/202001040ORL.html,,"16,913",Amway Center,
2020-01-04,7:30p,Indiana Pacers,111,Atlanta Hawks,116,https://www.basketball-reference.com//boxscores/202001040ATL.html,,"16,420",State Farm Arena,
2020-01-04,7:30p,Oklahoma City Thunder,121,Cleveland Cavaliers,106,https://www.basketball-reference.com//boxscores/202001040CLE.html,,"19,432",Rocket Mortgage Fieldhouse,
2020-01-04,8:00p,Boston Celtics,111,Chicago Bulls,104,https://www.basketball-reference.com//boxscores/202001040CHI.html,,"21,130",United Center,
2020-01-04,8:00p,Denver Nuggets,114,Washington Wizards,128,https://www.basketball-reference.com//boxscores/202001040WAS.html,,"16,233",Capital One Arena,
2020-01-04,8:30p,Charlotte Hornets,123,Dallas Mavericks,120,https://www.basketball-reference.com//boxscores/202001040DAL.html,OT,"20,327",American Airlines Center,
2020-01-04,8:30p,Detroit Pistons,111,Golden State Warriors,104,https://www.basketball-reference.com//boxscores/202001040GSW.html,,"18,064",Chase Center,
2020-01-04,8:30p,San Antonio Spurs,118,Milwaukee Bucks,127,https://www.basketball-reference.com//boxscores/202001040MIL.html,,"18,002",Fiserv Forum,
2020-01-04,10:00p,New Orleans Pelicans,117,Sacramento Kings,115,https://www.basketball-reference.com//boxscores/202001040SAC.html,,"16,808",Golden 1 Center,
2020-01-05,3:30p,New York Knicks,132,Los Angeles Clippers,135,https://www.basketball-reference.com//boxscores/202001050LAC.html,,"19,068",STAPLES Center,
2020-01-05,6:00p,Portland Trail Blazers,111,Miami Heat,122,https://www.basketball-reference.com//boxscores/202001050MIA.html,,"19,846",AmericanAirlines Arena,
2020-01-05,7:30p,Minnesota Timberwolves,118,Cleveland Cavaliers,103,https://www.basketball-reference.com//boxscores/202001050CLE.html,,"16,159",Rocket Mortgage Fieldhouse,
2020-01-05,8:00p,Memphis Grizzlies,121,Phoenix Suns,114,https://www.basketball-reference.com//boxscores/202001050PHO.html,,"14,181",Talking Stick Resort Arena,
2020-01-05,10:00p,Detroit Pistons,99,Los Angeles Lakers,106,https://www.basketball-reference.com//boxscores/202001050LAL.html,,"18,997",STAPLES Center,
2020-01-06,7:00p,Indiana Pacers,115,Charlotte Hornets,104,https://www.basketball-reference.com//boxscores/202001060CHO.html,,"13,009",Spectrum Center,
2020-01-06,7:00p,Brooklyn Nets,89,Orlando Magic,101,https://www.basketball-reference.com//boxscores/202001060ORL.html,,"15,008",Amway Center,
2020-01-06,7:00p,Oklahoma City Thunder,113,Philadelphia 76ers,120,https://www.basketball-reference.com//boxscores/202001060PHI.html,,"20,561",Wells Fargo Center,
2020-01-06,7:00p,Boston Celtics,94,Washington Wizards,99,https://www.basketball-reference.com//boxscores/202001060WAS.html,,"17,963",Capital One Arena,
2020-01-06,7:30p,Denver Nuggets,123,Atlanta Hawks,115,https://www.basketball-reference.com//boxscores/202001060ATL.html,,"15,286",State Farm Arena,
2020-01-06,8:00p,Utah Jazz,128,New Orleans Pelicans,126,https://www.basketball-reference.com//boxscores/202001060NOP.html,,"14,138",Smoothie King Center,
2020-01-06,8:30p,Chicago Bulls,110,Dallas Mavericks,118,https://www.basketball-reference.com//boxscores/202001060DAL.html,,"20,238",American Airlines Center,
2020-01-06,8:30p,Milwaukee Bucks,104,San Antonio Spurs,126,https://www.basketball-reference.com//boxscores/202001060SAS.html,,"18,354",AT&T Center,
2020-01-06,10:00p,Golden State Warriors,98,Sacramento Kings,111,https://www.basketball-reference.com//boxscores/202001060SAC.html,,"15,819",Golden 1 Center,
2020-01-07,7:00p,Detroit Pistons,115,Cleveland Cavaliers,113,https://www.basketball-reference.com//boxscores/202001070CLE.html,,"17,274",Rocket Mortgage Fieldhouse,
2020-01-07,7:00p,Portland Trail Blazers,101,Toronto Raptors,99,https://www.basketball-reference.com//boxscores/202001070TOR.html,,"19,800",Scotiabank Arena,
2020-01-07,7:30p,Oklahoma City Thunder,111,Brooklyn Nets,103,https://www.basketball-reference.com//boxscores/202001070BRK.html,OT,"15,677",Barclays Center,
2020-01-07,8:00p,Minnesota Timberwolves,112,Memphis Grizzlies,119,https://www.basketball-reference.com//boxscores/202001070MEM.html,,"14,117",FedEx Forum,
2020-01-07,9:00p,Sacramento Kings,114,Phoenix Suns,103,https://www.basketball-reference.com//boxscores/202001070PHO.html,,"14,134",Talking Stick Resort Arena,
2020-01-07,10:30p,New York Knicks,87,Los Angeles Lakers,117,https://www.basketball-reference.com//boxscores/202001070LAL.html,,"18,997",STAPLES Center,
2020-01-08,7:00p,San Antonio Spurs,129,Boston Celtics,114,https://www.basketball-reference.com//boxscores/202001080BOS.html,,"19,156",TD Garden,
2020-01-08,7:00p,Toronto Raptors,112,Charlotte Hornets,110,https://www.basketball-reference.com//boxscores/202001080CHO.html,OT,"13,965",Spectrum Center,
2020-01-08,7:00p,Miami Heat,122,Indiana Pacers,108,https://www.basketball-reference.com//boxscores/202001080IND.html,,"17,040",Bankers Life Fieldhouse,
2020-01-08,7:00p,Washington Wizards,89,Orlando Magic,123,https://www.basketball-reference.com//boxscores/202001080ORL.html,,"16,013",Amway Center,
2020-01-08,7:30p,Houston Rockets,122,Atlanta Hawks,115,https://www.basketball-reference.com//boxscores/202001080ATL.html,,"16,514",State Farm Arena,
2020-01-08,7:30p,Denver Nuggets,107,Dallas Mavericks,106,https://www.basketball-reference.com//boxscores/202001080DAL.html,,"20,314",American Airlines Center,
2020-01-08,8:00p,Chicago Bulls,108,New Orleans Pelicans,123,https://www.basketball-reference.com//boxscores/202001080NOP.html,,"15,324",Smoothie King Center,
2020-01-08,9:00p,New York Knicks,104,Utah Jazz,128,https://www.basketball-reference.com//boxscores/202001080UTA.html,,"18,306",Vivint Smart Home Arena,
2020-01-08,10:00p,Milwaukee Bucks,107,Golden State Warriors,98,https://www.basketball-reference.com//boxscores/202001080GSW.html,,"18,064",Chase Center,
2020-01-09,7:00p,Cleveland Cavaliers,115,Detroit Pistons,112,https://www.basketball-reference.com//boxscores/202001090DET.html,OT,"13,445",Little Caesars Arena,
2020-01-09,7:00p,Boston Celtics,98,Philadelphia 76ers,109,https://www.basketball-reference.com//boxscores/202001090PHI.html,,"20,822",Wells Fargo Center,
2020-01-09,8:00p,Portland Trail Blazers,102,Minnesota Timberwolves,116,https://www.basketball-reference.com//boxscores/202001090MIN.html,,"13,720",Target Center,
2020-01-09,9:30p,Houston Rockets,92,Oklahoma City Thunder,113,https://www.basketball-reference.com//boxscores/202001090OKC.html,,"18,203",Chesapeake Energy Arena,
2020-01-10,7:00p,Atlanta Hawks,101,Washington Wizards,111,https://www.basketball-reference.com//boxscores/202001100WAS.html,,"16,360",Capital One Arena,
2020-01-10,7:15p,New Orleans Pelicans,123,New York Knicks,111,https://www.basketball-reference.com//boxscores/202001100NYK.html,,"18,003",Madison Square Garden (IV),
2020-01-10,7:30p,Miami Heat,113,Brooklyn Nets,117,https://www.basketball-reference.com//boxscores/202001100BRK.html,,"16,011",Barclays Center,
2020-01-10,8:00p,Indiana Pacers,116,Chicago Bulls,105,https://www.basketball-reference.com//boxscores/202001100CHI.html,,"20,229",United Center,
2020-01-10,8:00p,San Antonio Spurs,121,Memphis Grizzlies,134,https://www.basketball-reference.com//boxscores/202001100MEM.html,,"16,448",FedEx Forum,
2020-01-10,9:00p,Orlando Magic,94,Phoenix Suns,98,https://www.basketball-reference.com//boxscores/202001100PHO.html,,"14,562",Talking Stick Resort Arena,
2020-01-10,9:00p,Charlotte Hornets,92,Utah Jazz,109,https://www.basketball-reference.com//boxscores/202001100UTA.html,,"18,306",Vivint Smart Home Arena,
2020-01-10,9:45p,Los Angeles Lakers,129,Dallas Mavericks,114,https://www.basketball-reference.com//boxscores/202001100DAL.html,,"20,542",American Airlines Center,
2020-01-10,10:00p,Milwaukee Bucks,127,Sacramento Kings,106,https://www.basketball-reference.com//boxscores/202001100SAC.html,,"17,583",Golden 1 Center,
2020-01-10,10:30p,Golden State Warriors,100,Los Angeles Clippers,109,https://www.basketball-reference.com//boxscores/202001100LAC.html,,"19,068",STAPLES Center,
2020-01-11,5:00p,Minnesota Timberwolves,109,Houston Rockets,139,https://www.basketball-reference.com//boxscores/202001110HOU.html,,"18,055",Toyota Center,
2020-01-11,7:00p,New Orleans Pelicans,105,Boston Celtics,140,https://www.basketball-reference.com//boxscores/202001110BOS.html,,"19,156",TD Garden,
2020-01-11,7:00p,Chicago Bulls,108,Detroit Pistons,99,https://www.basketball-reference.com//boxscores/202001110DET.html,,"15,951",Little Caesars Arena,
2020-01-11,8:00p,Los Angeles Lakers,125,Oklahoma City Thunder,110,https://www.basketball-reference.com//boxscores/202001110OKC.html,,"18,203",Chesapeake Energy Arena,
2020-01-11,8:30p,Philadelphia 76ers,91,Dallas Mavericks,109,https://www.basketball-reference.com//boxscores/202001110DAL.html,,"20,244",American Airlines Center,
2020-01-11,9:00p,Cleveland Cavaliers,111,Denver Nuggets,103,https://www.basketball-reference.com//boxscores/202001110DEN.html,,"19,533",Pepsi Center,
2020-01-11,10:00p,Milwaukee Bucks,122,Portland Trail Blazers,101,https://www.basketball-reference.com//boxscores/202001110POR.html,,"19,843",Moda Center,
2020-01-12,3:30p,Miami Heat,121,New York Knicks,124,https://www.basketball-reference.com//boxscores/202001120NYK.html,,"18,861",Madison Square Garden (IV),
2020-01-12,3:30p,Utah Jazz,127,Washington Wizards,116,https://www.basketball-reference.com//boxscores/202001120WAS.html,,"15,953",Capital One Arena,
2020-01-12,6:00p,Atlanta Hawks,86,Brooklyn Nets,108,https://www.basketball-reference.com//boxscores/202001120BRK.html,,"15,201",Barclays Center,
2020-01-12,6:00p,Golden State Warriors,102,Memphis Grizzlies,122,https://www.basketball-reference.com//boxscores/202001120MEM.html,,"16,408",FedEx Forum,
2020-01-12,6:00p,San Antonio Spurs,105,Toronto Raptors,104,https://www.basketball-reference.com//boxscores/202001120TOR.html,,"19,800",Scotiabank Arena,
2020-01-12,8:00p,Los Angeles Clippers,104,Denver Nuggets,114,https://www.basketball-reference.com//boxscores/202001120DEN.html,,"19,520",Pepsi Center,
2020-01-12,8:00p,Charlotte Hornets,92,Phoenix Suns,100,https://www.basketball-reference.com//boxscores/202001120PHO.html,,"14,751",Talking Stick Resort Arena,
2020-01-13,7:00p,New Orleans Pelicans,117,Detroit Pistons,110,https://www.basketball-reference.com//boxscores/202001130DET.html,OT,"13,780",Little Caesars Arena,
2020-01-13,7:00p,Philadelphia 76ers,95,Indiana Pacers,101,https://www.basketball-reference.com//boxscores/202001130IND.html,,"15,257",Bankers Life Fieldhouse,
2020-01-13,7:30p,Chicago Bulls,101,Boston Celtics,113,https://www.basketball-reference.com//boxscores/202001130BOS.html,,"19,156",TD Garden,
2020-01-13,8:00p,Oklahoma City Thunder,117,Minnesota Timberwolves,104,https://www.basketball-reference.com//boxscores/202001130MIN.html,,"11,044",Target Center,
2020-01-13,10:00p,Charlotte Hornets,112,Portland Trail Blazers,115,https://www.basketball-reference.com//boxscores/202001130POR.html,,"19,111",Moda Center,
2020-01-13,10:00p,Orlando Magic,114,Sacramento Kings,112,https://www.basketball-reference.com//boxscores/202001130SAC.html,,"16,299",Golden 1 Center,
